state,district,crop,Variety,Year,fhp_RsPerQtl_Kharif,fhp_RsPerQtl_Rabi,fhp_RsPerQtl_Summer
AP,Nizamabad,Sesamum,-,2010-11,,3688,
AP,Nizamabad,Sesamum,-,2011-12,,6019,
AP,Nizamabad,Sugar Raw,-,2004-05,1188,,
AP,Nizamabad,Sugar Raw,-,2005-06,1102,,
AP,Nizamabad,Sugar Raw,-,2006-07,1051,,
AP,Nizamabad,Sugar Raw,-,2007-08,1062,,
AP,Nizamabad,Sugar Raw,-,2008-09,1221,,
AP,Nizamabad,Sugar Raw,-,2009-10,1983,,
AP,Nizamabad,Sugar Raw,-,2010-11,1913,,
AP,Nizamabad,Sugar Raw,-,2011-12,2200,,
AP,Nizamabad,Tobacco,-,2004-05,,3815,
AP,Nizamabad,Tobacco,-,2005-06,,,
AP,Nizamabad,Tobacco,-,2006-07,,,
AP,Nizamabad,Tobacco,-,2007-08,,,
AP,Nizamabad,Tobacco,-,2008-09,,,
AP,Nizamabad,Tobacco,-,2010-11,,5291,
AP,Nizamabad,Tobacco,-,2011-12,,,
AP,Nizamabad,Tur Arhar,-,2004-05,1624,1352,
AP,Nizamabad,Tur Arhar,-,2005-06,1547,,
AP,Nizamabad,Tur Arhar,-,2006-07,1884,,
AP,Nizamabad,Tur Arhar,-,2007-08,2166,,
AP,Nizamabad,Tur Arhar,-,2008-09,2171,,
AP,Nizamabad,Tur Arhar,-,2009-10,4977,3616,
AP,Nizamabad,Tur Arhar,-,2010-11,3511,,
AP,Nizamabad,Tur Arhar,-,2011-12,2915,,
AP,Nizamabad,Turmeric,-,2004-05,1847,,
AP,Nizamabad,Turmeric,-,2005-06,2036,,
AP,Nizamabad,Turmeric,-,2006-07,1531,,
AP,Nizamabad,Turmeric,-,2007-08,2750,,
AP,Nizamabad,Turmeric,-,2008-09,3296,,
AP,Nizamabad,Turmeric,-,2009-10,9240,,
AP,Nizamabad,Turmeric,-,2010-11,12950,,
AP,Nizamabad,Turmeric,-,2011-12,4082,,
AP,Prakasam,Bajra,-,2004-05,506,575,
AP,Prakasam,Bajra,-,2005-06,474,629,
AP,Prakasam,Bajra,-,2006-07,575,885,
AP,Prakasam,Bajra,-,2007-08,593,1438,
AP,Prakasam,Bajra,-,2008-09,871,,
AP,Prakasam,Bajra,-,2009-10,833,950,
AP,Prakasam,Bajra,-,2010-11,836,876,
AP,Prakasam,Bajra,-,2011-12,935,1063,
AP,Prakasam,CasterSeed,-,2004-05,1978,,
AP,Prakasam,CasterSeed,-,2005-06,1213,,
AP,Prakasam,CasterSeed,-,2006-07,1787,,
AP,Prakasam,CasterSeed,-,2007-08,2008,,
AP,Prakasam,CasterSeed,-,2008-09,2619,,
AP,Prakasam,CasterSeed,-,2009-10,2588,,
AP,Prakasam,CasterSeed,-,2010-11,4020,3301,
AP,Prakasam,CasterSeed,-,2011-12,2792,1833,
AP,Prakasam,Chilly,-,2005-06,3098,,
AP,Prakasam,Chilly,-,2008-09,,4703,
AP,Prakasam,Chilly,Dry,2004-05,1936,1888,
AP,Prakasam,Chilly,Dry,2005-06,,4039,
AP,Prakasam,Chilly,Dry,2006-07,4608,4043,
AP,Prakasam,Chilly,Dry,2007-08,3302,3787,
AP,Prakasam,Chilly,Dry,2008-09,5202,,
AP,Prakasam,Chilly,Dry,2009-10,4552,4249,
AP,Prakasam,Chilly,Dry,2010-11,8060,8150,
AP,Prakasam,Chilly,Dry,2011-12,5446,4557,
AP,Prakasam,Cotton,-,2004-05,1895,,
AP,Prakasam,Cotton,-,2005-06,1769,,
AP,Prakasam,Cotton,-,2006-07,2055,,
AP,Prakasam,Cotton,-,2007-08,2055,,
AP,Prakasam,Cotton,-,2008-09,2632,,
AP,Prakasam,Cotton,-,2009-10,2801,,
AP,Prakasam,Cotton,-,2010-11,4724,,
AP,Prakasam,Cotton,-,2011-12,3579,,
AP,Prakasam,Gram,-,2004-05,,1583,
AP,Prakasam,Gram,-,2005-06,,2100,
AP,Prakasam,Gram,-,2006-07,,2332,
AP,Prakasam,Gram,-,2007-08,,2201,
AP,Prakasam,Gram,-,2008-09,,2277,
AP,Prakasam,Gram,-,2009-10,,2064,
AP,Prakasam,Gram,-,2010-11,,2628,
AP,Prakasam,Gram,-,2011-12,,4038,
AP,Prakasam,Ground Nut,-,2004-05,1573,1574,
AP,Prakasam,Ground Nut,-,2005-06,1659,1566,
AP,Prakasam,Ground Nut,-,2006-07,1853,2290,
AP,Prakasam,Ground Nut,-,2007-08,2616,2352,
AP,Prakasam,Ground Nut,-,2008-09,2731,2255,
AP,Prakasam,Ground Nut,-,2009-10,2489,2920,
AP,Prakasam,Ground Nut,-,2010-11,3256,3335,
AP,Prakasam,Ground Nut,-,2011-12,3706,4015,
AP,Prakasam,Jowar,-,2004-05,563,582,
AP,Prakasam,Jowar,-,2005-06,560,547,
AP,Prakasam,Jowar,-,2006-07,757,646,
AP,Prakasam,Jowar,-,2007-08,793,872,
AP,Prakasam,Jowar,-,2008-09,860,838,
AP,Prakasam,Jowar,-,2009-10,898,1468,
AP,Prakasam,Jowar,-,2010-11,1764,1383,
AP,Prakasam,Jowar,-,2011-12,1180,1237,
AP,Prakasam,Maize,-,2004-05,513,489,
AP,Prakasam,Maize,-,2005-06,475,515,
AP,Prakasam,Maize,-,2006-07,551,646,
AP,Prakasam,Maize,-,2007-08,639,683,
AP,Prakasam,Maize,-,2008-09,841,778,
AP,Prakasam,Maize,-,2009-10,880,953,
AP,Prakasam,Maize,-,2010-11,940,1129,
AP,Prakasam,Maize,-,2011-12,1057,1096,
AP,Prakasam,Mesta,-,2005-06,,,
AP,Prakasam,Mesta,-,2006-07,1111,,
AP,Prakasam,Mesta,-,2007-08,,,
AP,Prakasam,Mesta,-,2008-09,,,
AP,Prakasam,Mesta,-,2009-10,,,
AP,Prakasam,Mesta,-,2010-11,,,
AP,Prakasam,Mesta,-,2011-12,,,
AP,Prakasam,Paddy,-,2004-05,643,667,
AP,Prakasam,Paddy,-,2005-06,602,563,
AP,Prakasam,Paddy,-,2006-07,652,585,
AP,Prakasam,Paddy,-,2007-08,771,748,
AP,Prakasam,Paddy,-,2008-09,1127,864,
AP,Prakasam,Paddy,-,2009-10,1047,948,
AP,Prakasam,Paddy,-,2010-11,961,976,
AP,Prakasam,Paddy,-,2011-12,1074,1007,
AP,Prakasam,Ragi,-,2004-05,480,560,
AP,Prakasam,Ragi,-,2005-06,512,505,
AP,Prakasam,Ragi,-,2006-07,577,681,
AP,Prakasam,Ragi,-,2007-08,,708,
AP,Prakasam,Ragi,-,2008-09,,993,
AP,Prakasam,Ragi,-,2009-10,992,1033,
AP,Prakasam,Ragi,-,2010-11,,1511,
AP,Prakasam,Ragi,-,2011-12,,1217,
AP,Prakasam,Sesamum,-,2004-05,1976,2210,
AP,Prakasam,Sesamum,-,2005-06,1889,1831,
AP,Prakasam,Sesamum,-,2006-07,2274,1975,
AP,Prakasam,Sesamum,-,2007-08,2563,3099,
AP,Prakasam,Sesamum,-,2008-09,3714,,
AP,Prakasam,Sesamum,-,2009-10,3587,3481,
AP,Prakasam,Sesamum,-,2010-11,3092,3527,
AP,Prakasam,Sesamum,-,2011-12,3550,3818,
AP,Prakasam,Sugar Raw,-,2004-05,1336,,
AP,Prakasam,Sugar Raw,-,2005-06,1330,,
AP,Prakasam,Sugar Raw,-,2006-07,1050,,
AP,Prakasam,Sugar Raw,-,2007-08,1083,,
AP,Prakasam,Sugar Raw,-,2008-09,1425,,
AP,Prakasam,Sugar Raw,-,2009-10,2790,,
AP,Prakasam,Sugar Raw,-,2010-11,2030,,
AP,Prakasam,Sugar Raw,-,2011-12,1916,,
AP,Prakasam,Tobacco,-,2004-05,,4202,
AP,Prakasam,Tobacco,-,2005-06,,4345,
AP,Prakasam,Tobacco,-,2006-07,,4605,
AP,Prakasam,Tobacco,-,2007-08,,8716,
AP,Prakasam,Tobacco,-,2008-09,,10448,
AP,Prakasam,Tobacco,-,2010-11,,10432,
AP,Prakasam,Tobacco,-,2011-12,,9788,
AP,Prakasam,Tur Arhar,-,2004-05,1601,1352,
AP,Prakasam,Tur Arhar,-,2005-06,1664,,
AP,Prakasam,Tur Arhar,-,2006-07,2120,,
AP,Prakasam,Tur Arhar,-,2007-08,2157,,
AP,Prakasam,Tur Arhar,-,2008-09,3135,,
AP,Prakasam,Tur Arhar,-,2009-10,3668,3616,
AP,Prakasam,Tur Arhar,-,2010-11,3228,,
AP,Prakasam,Tur Arhar,-,2011-12,3483,,
AP,Prakasam,Turmeric,-,2004-05,1903,,
AP,Prakasam,Turmeric,-,2005-06,2667,,
AP,Prakasam,Turmeric,-,2006-07,1963,,
AP,Prakasam,Turmeric,-,2007-08,1875,,
AP,Prakasam,Turmeric,-,2008-09,4766,,
AP,Prakasam,Turmeric,-,2009-10,13238,,
AP,Prakasam,Turmeric,-,2010-11,6758,,
AP,Prakasam,Turmeric,-,2011-12,3066,,
AP,Rangareddi,Bajra,-,2004-05,516,454,
AP,Rangareddi,Bajra,-,2005-06,518,,
AP,Rangareddi,Bajra,-,2006-07,512,,
AP,Rangareddi,Bajra,-,2007-08,728,,
AP,Rangareddi,Bajra,-,2008-09,779,,
AP,Rangareddi,Bajra,-,2009-10,1112,,
AP,Rangareddi,Bajra,-,2010-11,978,,
AP,Rangareddi,Bajra,-,2011-12,748,,
AP,Rangareddi,CasterSeed,-,2004-05,1483,,
AP,Rangareddi,CasterSeed,-,2005-06,1380,,
AP,Rangareddi,CasterSeed,-,2006-07,1489,,
AP,Rangareddi,CasterSeed,-,2007-08,1862,,
AP,Rangareddi,CasterSeed,-,2008-09,2121,,
AP,Rangareddi,CasterSeed,-,2009-10,2422,,
AP,Rangareddi,CasterSeed,-,2010-11,3153,,
AP,Rangareddi,CasterSeed,-,2011-12,3255,,
AP,Rangareddi,Chilly,-,2005-06,2494,,
AP,Rangareddi,Chilly,-,2008-09,,5370,
AP,Rangareddi,Chilly,Dry,2004-05,1897,2526,
AP,Rangareddi,Chilly,Dry,2005-06,,3676,
AP,Rangareddi,Chilly,Dry,2006-07,2029,4104,
AP,Rangareddi,Chilly,Dry,2007-08,3400,4329,
AP,Rangareddi,Chilly,Dry,2008-09,3336,,
AP,Rangareddi,Chilly,Dry,2009-10,7121,6382,
AP,Rangareddi,Chilly,Dry,2010-11,3336,7271,
AP,Rangareddi,Chilly,Dry,2011-12,6602,5150,
AP,Rangareddi,Cotton,-,2004-05,1886,,
AP,Rangareddi,Cotton,-,2005-06,2069,,
AP,Rangareddi,Cotton,-,2006-07,1961,,
AP,Rangareddi,Cotton,-,2007-08,2079,,
AP,Rangareddi,Cotton,-,2008-09,2830,,
AP,Rangareddi,Cotton,-,2009-10,2659,,
AP,Rangareddi,Cotton,-,2010-11,4068,,
AP,Rangareddi,Cotton,-,2011-12,3684,,
AP,Rangareddi,Gram,-,2004-05,,1625,
AP,Rangareddi,Gram,-,2005-06,,1540,
AP,Rangareddi,Gram,-,2006-07,,2263,
AP,Rangareddi,Gram,-,2007-08,,1826,
AP,Rangareddi,Gram,-,2008-09,,2456,
AP,Rangareddi,Gram,-,2009-10,,2079,
AP,Rangareddi,Gram,-,2010-11,,2161,
AP,Rangareddi,Gram,-,2011-12,,3263,
AP,Rangareddi,Ground Nut,-,2004-05,1554,1483,
AP,Rangareddi,Ground Nut,-,2005-06,1456,1447,
AP,Rangareddi,Ground Nut,-,2006-07,1400,1890,
AP,Rangareddi,Ground Nut,-,2007-08,1754,1642,
AP,Rangareddi,Ground Nut,-,2008-09,2071,2445,
AP,Rangareddi,Ground Nut,-,2009-10,,2594,
AP,Rangareddi,Ground Nut,-,2010-11,,3540,
AP,Rangareddi,Ground Nut,-,2011-12,3519,4293,
AP,Rangareddi,Jowar,-,2004-05,617,856,
AP,Rangareddi,Jowar,-,2005-06,633,810,
AP,Rangareddi,Jowar,-,2006-07,589,842,
AP,Rangareddi,Jowar,-,2007-08,772,1577,
AP,Rangareddi,Jowar,-,2008-09,918,1224,
AP,Rangareddi,Jowar,-,2009-10,846,1642,
AP,Rangareddi,Jowar,-,2010-11,846,2960,
AP,Rangareddi,Jowar,-,2011-12,2292,2840,
AP,Rangareddi,Maize,-,2004-05,443,518,
AP,Rangareddi,Maize,-,2005-06,492,561,
AP,Rangareddi,Maize,-,2006-07,549,634,
AP,Rangareddi,Maize,-,2007-08,649,696,
AP,Rangareddi,Maize,-,2008-09,804,911,
AP,Rangareddi,Maize,-,2009-10,852,1102,
AP,Rangareddi,Maize,-,2010-11,852,1034,
AP,Rangareddi,Maize,-,2011-12,1035,1115,
AP,Rangareddi,Mesta,-,2005-06,,,
AP,Rangareddi,Mesta,-,2006-07,,,
AP,Rangareddi,Mesta,-,2007-08,,,
AP,Rangareddi,Mesta,-,2008-09,,,
AP,Rangareddi,Mesta,-,2009-10,,,
AP,Rangareddi,Mesta,-,2010-11,2326,,
AP,Rangareddi,Mesta,-,2011-12,1560,,
AP,Rangareddi,Paddy,-,2004-05,569,585,
AP,Rangareddi,Paddy,-,2005-06,547,617,
AP,Rangareddi,Paddy,-,2006-07,598,669,
AP,Rangareddi,Paddy,-,2007-08,709,738,
AP,Rangareddi,Paddy,-,2008-09,912,812,
AP,Rangareddi,Paddy,-,2009-10,924,891,
AP,Rangareddi,Paddy,-,2010-11,924,954,
AP,Rangareddi,Paddy,-,2011-12,1022,1047,
AP,Rangareddi,Ragi,-,2004-05,467,551,
AP,Rangareddi,Ragi,-,2005-06,531,531,
AP,Rangareddi,Ragi,-,2006-07,521,565,
AP,Rangareddi,Ragi,-,2007-08,743,708,
AP,Rangareddi,Ragi,-,2008-09,881,939,
AP,Rangareddi,Ragi,-,2009-10,879,1614,
AP,Rangareddi,Ragi,-,2010-11,879,1281,
AP,Rangareddi,Ragi,-,2011-12,1051,1196,
AP,Rangareddi,Sesamum,-,2004-05,1924,,
AP,Rangareddi,Sesamum,-,2005-06,2678,,
AP,Rangareddi,Sesamum,-,2006-07,2099,,
AP,Rangareddi,Sesamum,-,2007-08,3655,,
AP,Rangareddi,Sesamum,-,2008-09,3619,,
AP,Rangareddi,Sesamum,-,2009-10,8780,,
AP,Rangareddi,Sesamum,-,2010-11,,,
AP,Rangareddi,Sesamum,-,2011-12,3582,,
AP,Rangareddi,Sugar Raw,-,2004-05,1188,,
AP,Rangareddi,Sugar Raw,-,2005-06,1102,,
AP,Rangareddi,Sugar Raw,-,2006-07,1051,,
AP,Rangareddi,Sugar Raw,-,2007-08,1041,,
AP,Rangareddi,Sugar Raw,-,2008-09,2437,,
AP,Rangareddi,Sugar Raw,-,2009-10,2089,,
AP,Rangareddi,Sugar Raw,-,2010-11,1947,,
AP,Rangareddi,Sugar Raw,-,2011-12,1915,,
AP,Rangareddi,Tobacco,-,2004-05,,,
AP,Rangareddi,Tobacco,-,2005-06,,,
AP,Rangareddi,Tobacco,-,2006-07,,,
AP,Rangareddi,Tobacco,-,2007-08,,,
AP,Rangareddi,Tobacco,-,2008-09,,,
AP,Rangareddi,Tobacco,-,2010-11,,,
AP,Rangareddi,Tobacco,-,2011-12,,,
AP,Rangareddi,Tur Arhar,-,2004-05,1458,,
AP,Rangareddi,Tur Arhar,-,2005-06,1542,,
AP,Rangareddi,Tur Arhar,-,2006-07,2064,,
AP,Rangareddi,Tur Arhar,-,2007-08,2122,,
AP,Rangareddi,Tur Arhar,-,2008-09,2523,,
AP,Rangareddi,Tur Arhar,-,2009-10,4205,3616,
AP,Rangareddi,Tur Arhar,-,2010-11,3181,,
AP,Rangareddi,Tur Arhar,-,2011-12,3619,3523,
AP,Rangareddi,Turmeric,-,2004-05,1949,,
AP,Rangareddi,Turmeric,-,2005-06,1980,,
AP,Rangareddi,Turmeric,-,2006-07,1826,,
AP,Rangareddi,Turmeric,-,2007-08,2389,,
AP,Rangareddi,Turmeric,-,2008-09,3487,,
AP,Rangareddi,Turmeric,-,2009-10,11428,,
AP,Rangareddi,Turmeric,-,2010-11,9525,,
AP,Rangareddi,Turmeric,-,2011-12,3279,,
AP,Srikakulam,Bajra,-,2004-05,436,,
AP,Srikakulam,Bajra,-,2005-06,438,600,
AP,Srikakulam,Bajra,-,2006-07,502,,
AP,Srikakulam,Bajra,-,2007-08,581,,
AP,Srikakulam,Bajra,-,2008-09,884,,
AP,Srikakulam,Bajra,-,2009-10,888,,
AP,Srikakulam,Bajra,-,2010-11,928,,
AP,Srikakulam,Bajra,-,2011-12,1078,,
AP,Srikakulam,CasterSeed,-,2004-05,,,
AP,Srikakulam,CasterSeed,-,2005-06,,,
AP,Srikakulam,CasterSeed,-,2006-07,,,
AP,Srikakulam,CasterSeed,-,2007-08,,,
AP,Srikakulam,CasterSeed,-,2008-09,,,
AP,Srikakulam,CasterSeed,-,2009-10,,,
AP,Srikakulam,CasterSeed,-,2010-11,,,
AP,Srikakulam,CasterSeed,-,2011-12,,,
AP,Srikakulam,Chilly,-,2005-06,3963,,
AP,Srikakulam,Chilly,-,2008-09,,4314,
AP,Srikakulam,Chilly,Dry,2004-05,2114,3940,
AP,Srikakulam,Chilly,Dry,2005-06,,3224,
AP,Srikakulam,Chilly,Dry,2006-07,4884,4114,
AP,Srikakulam,Chilly,Dry,2007-08,4766,4020,
AP,Srikakulam,Chilly,Dry,2008-09,5255,,
AP,Srikakulam,Chilly,Dry,2009-10,4874,4054,
AP,Srikakulam,Chilly,Dry,2010-11,7944,7314,
AP,Srikakulam,Chilly,Dry,2011-12,4955,6281,
AP,Srikakulam,Cotton,-,2004-05,1763,,
AP,Srikakulam,Cotton,-,2005-06,1808,,
AP,Srikakulam,Cotton,-,2006-07,1776,,
AP,Srikakulam,Cotton,-,2007-08,1854,,
AP,Srikakulam,Cotton,-,2008-09,2438,,
AP,Srikakulam,Cotton,-,2009-10,2567,,
AP,Srikakulam,Cotton,-,2010-11,3179,,
AP,Srikakulam,Cotton,-,2011-12,3810,,
AP,Srikakulam,Gram,-,2004-05,,1583,
AP,Srikakulam,Gram,-,2005-06,,,
AP,Srikakulam,Gram,-,2006-07,,2012,
AP,Srikakulam,Gram,-,2007-08,,,
AP,Srikakulam,Gram,-,2008-09,,,
AP,Srikakulam,Gram,-,2009-10,,,
AP,Srikakulam,Gram,-,2010-11,,,
AP,Srikakulam,Gram,-,2011-12,,,
AP,Srikakulam,Ground Nut,-,2004-05,1193,1393,
AP,Srikakulam,Ground Nut,-,2005-06,1145,1332,
AP,Srikakulam,Ground Nut,-,2006-07,1276,1968,
AP,Srikakulam,Ground Nut,-,2007-08,1312,1839,
AP,Srikakulam,Ground Nut,-,2008-09,1672,2300,
AP,Srikakulam,Ground Nut,-,2009-10,2220,2080,
AP,Srikakulam,Ground Nut,-,2010-11,2386,2438,
AP,Srikakulam,Ground Nut,-,2011-12,1954,3074,
AP,Srikakulam,Jowar,-,2004-05,563,499,
AP,Srikakulam,Jowar,-,2005-06,560,570,
AP,Srikakulam,Jowar,-,2006-07,757,678,
AP,Srikakulam,Jowar,-,2007-08,793,,
AP,Srikakulam,Jowar,-,2008-09,860,,
AP,Srikakulam,Jowar,-,2009-10,898,,
AP,Srikakulam,Jowar,-,2010-11,1253,,
AP,Srikakulam,Jowar,-,2011-12,1180,,
AP,Srikakulam,Maize,-,2004-05,524,508,
AP,Srikakulam,Maize,-,2005-06,560,512,
AP,Srikakulam,Maize,-,2006-07,598,610,
AP,Srikakulam,Maize,-,2007-08,672,710,
AP,Srikakulam,Maize,-,2008-09,747,836,
AP,Srikakulam,Maize,-,2009-10,983,1245,
AP,Srikakulam,Maize,-,2010-11,875,1218,
AP,Srikakulam,Maize,-,2011-12,1045,1139,
AP,Srikakulam,Mesta,-,2005-06,1175,,
AP,Srikakulam,Mesta,-,2006-07,1172,,
AP,Srikakulam,Mesta,-,2007-08,1074,,
AP,Srikakulam,Mesta,-,2008-09,1240,,
AP,Srikakulam,Mesta,-,2009-10,1970,,
AP,Srikakulam,Mesta,-,2010-11,2098,,
AP,Srikakulam,Mesta,-,2011-12,1817,,
AP,Srikakulam,Paddy,-,2004-05,568,559,
AP,Srikakulam,Paddy,-,2005-06,568,591,
AP,Srikakulam,Paddy,-,2006-07,608,597,
AP,Srikakulam,Paddy,-,2007-08,732,672,
AP,Srikakulam,Paddy,-,2008-09,901,850,
AP,Srikakulam,Paddy,-,2009-10,994,982,
AP,Srikakulam,Paddy,-,2010-11,1009,873,
AP,Srikakulam,Paddy,-,2011-12,1048,950,
AP,Srikakulam,Ragi,-,2004-05,454,462,
AP,Srikakulam,Ragi,-,2005-06,458,501,
AP,Srikakulam,Ragi,-,2006-07,494,541,
AP,Srikakulam,Ragi,-,2007-08,567,683,
AP,Srikakulam,Ragi,-,2008-09,703,873,
AP,Srikakulam,Ragi,-,2009-10,1082,996,
AP,Srikakulam,Ragi,-,2010-11,1134,1137,
AP,Srikakulam,Ragi,-,2011-12,1182,1306,
AP,Srikakulam,Sesamum,-,2004-05,1892,1771,
AP,Srikakulam,Sesamum,-,2005-06,1781,1904,
AP,Srikakulam,Sesamum,-,2006-07,1523,1999,
AP,Srikakulam,Sesamum,-,2007-08,2195,2861,
AP,Srikakulam,Sesamum,-,2008-09,2953,3241,
AP,Srikakulam,Sesamum,-,2009-10,3351,3528,
AP,Srikakulam,Sesamum,-,2010-11,3357,3518,
AP,Srikakulam,Sesamum,-,2011-12,3443,4490,
AP,Srikakulam,Sugar Raw,-,2004-05,1149,,
AP,Srikakulam,Sugar Raw,-,2005-06,1209,,
AP,Srikakulam,Sugar Raw,-,2006-07,1206,,
AP,Srikakulam,Sugar Raw,-,2007-08,1163,,
AP,Srikakulam,Sugar Raw,-,2008-09,1971,,
AP,Srikakulam,Sugar Raw,-,2009-10,2790,,
AP,Srikakulam,Sugar Raw,-,2010-11,2685,,
AP,Srikakulam,Sugar Raw,-,2011-12,2563,,
AP,Srikakulam,Tobacco,-,2004-05,,,
AP,Srikakulam,Tobacco,-,2005-06,,,
AP,Srikakulam,Tobacco,-,2006-07,,,
AP,Srikakulam,Tobacco,-,2007-08,,,
AP,Srikakulam,Tobacco,-,2008-09,,,
AP,Srikakulam,Tobacco,-,2010-11,,,
AP,Srikakulam,Tobacco,-,2011-12,,,
AP,Srikakulam,Tur Arhar,-,2004-05,1149,,
AP,Srikakulam,Tur Arhar,-,2005-06,1253,,
AP,Srikakulam,Tur Arhar,-,2006-07,1979,,
AP,Srikakulam,Tur Arhar,-,2007-08,2081,,
AP,Srikakulam,Tur Arhar,-,2008-09,3103,,
AP,Srikakulam,Tur Arhar,-,2009-10,3702,,
AP,Srikakulam,Tur Arhar,-,2010-11,3284,,
AP,Srikakulam,Tur Arhar,-,2011-12,2772,,
AP,Srikakulam,Turmeric,-,2004-05,1858,,
AP,Srikakulam,Turmeric,-,2005-06,3613,,
AP,Srikakulam,Turmeric,-,2006-07,3825,,
AP,Srikakulam,Turmeric,-,2007-08,3846,,
AP,Srikakulam,Turmeric,-,2008-09,3816,,
AP,Srikakulam,Turmeric,-,2009-10,13238,,
AP,Srikakulam,Turmeric,-,2010-11,12042,,
AP,Srikakulam,Turmeric,-,2011-12,3900,,
AP,Visakhapatnam,Bajra,-,2004-05,595,,
AP,Visakhapatnam,Bajra,-,2005-06,529,,
AP,Visakhapatnam,Bajra,-,2006-07,513,,
AP,Visakhapatnam,Bajra,-,2007-08,904,,
AP,Visakhapatnam,Bajra,-,2008-09,959,,
AP,Visakhapatnam,Bajra,-,2009-10,1152,,
AP,Visakhapatnam,Bajra,-,2010-11,1430,,
AP,Visakhapatnam,Bajra,-,2011-12,1230,,
AP,Visakhapatnam,CasterSeed,-,2004-05,,,
AP,Visakhapatnam,CasterSeed,-,2005-06,1557,,
AP,Visakhapatnam,CasterSeed,-,2006-07,1648,,
AP,Visakhapatnam,CasterSeed,-,2007-08,,,
AP,Visakhapatnam,CasterSeed,-,2008-09,,,
AP,Visakhapatnam,CasterSeed,-,2009-10,,,
AP,Visakhapatnam,CasterSeed,-,2010-11,,,
AP,Visakhapatnam,CasterSeed,-,2011-12,,,
AP,Visakhapatnam,Chilly,-,2005-06,3963,,
AP,Visakhapatnam,Chilly,-,2008-09,,4419,
AP,Visakhapatnam,Chilly,Dry,2004-05,2114,3940,
AP,Visakhapatnam,Chilly,Dry,2005-06,,3535,
AP,Visakhapatnam,Chilly,Dry,2006-07,4884,3685,
AP,Visakhapatnam,Chilly,Dry,2007-08,4766,4146,
AP,Visakhapatnam,Chilly,Dry,2008-09,5255,,
AP,Visakhapatnam,Chilly,Dry,2009-10,4874,5468,
AP,Visakhapatnam,Chilly,Dry,2010-11,7944,8849,
AP,Visakhapatnam,Chilly,Dry,2011-12,4955,5350,
AP,Visakhapatnam,Cotton,-,2004-05,1648,,
AP,Visakhapatnam,Cotton,-,2005-06,1392,,
AP,Visakhapatnam,Cotton,-,2006-07,1757,,
AP,Visakhapatnam,Cotton,-,2007-08,1764,,
AP,Visakhapatnam,Cotton,-,2008-09,2439,,
AP,Visakhapatnam,Cotton,-,2009-10,2568,,
AP,Visakhapatnam,Cotton,-,2010-11,3364,,
AP,Visakhapatnam,Cotton,-,2011-12,3644,,
AP,Visakhapatnam,Gram,-,2004-05,,1583,
AP,Visakhapatnam,Gram,-,2005-06,,1919,
AP,Visakhapatnam,Gram,-,2006-07,,2012,
AP,Visakhapatnam,Gram,-,2007-08,,,
AP,Visakhapatnam,Gram,-,2008-09,,2277,
AP,Visakhapatnam,Gram,-,2009-10,,,
AP,Visakhapatnam,Gram,-,2010-11,,2971,
AP,Visakhapatnam,Gram,-,2011-12,,3330,
AP,Visakhapatnam,Ground Nut,-,2004-05,1783,1625,
AP,Visakhapatnam,Ground Nut,-,2005-06,1169,1410,
AP,Visakhapatnam,Ground Nut,-,2006-07,1210,1465,
AP,Visakhapatnam,Ground Nut,-,2007-08,1313,1990,
AP,Visakhapatnam,Ground Nut,-,2008-09,1696,2332,
AP,Visakhapatnam,Ground Nut,-,2009-10,2789,2909,
AP,Visakhapatnam,Ground Nut,-,2010-11,3119,3001,
AP,Visakhapatnam,Ground Nut,-,2011-12,3117,3399,
AP,Visakhapatnam,Jowar,-,2004-05,563,499,
AP,Visakhapatnam,Jowar,-,2005-06,560,570,
AP,Visakhapatnam,Jowar,-,2006-07,757,678,
AP,Visakhapatnam,Jowar,-,2007-08,793,,
AP,Visakhapatnam,Jowar,-,2008-09,860,837,
AP,Visakhapatnam,Jowar,-,2009-10,898,1179,
AP,Visakhapatnam,Jowar,-,2010-11,1253,,
AP,Visakhapatnam,Jowar,-,2011-12,1180,,
AP,Visakhapatnam,Maize,-,2004-05,524,508,
AP,Visakhapatnam,Maize,-,2005-06,523,513,
AP,Visakhapatnam,Maize,-,2006-07,611,652,
AP,Visakhapatnam,Maize,-,2007-08,682,716,
AP,Visakhapatnam,Maize,-,2008-09,792,844,
AP,Visakhapatnam,Maize,-,2009-10,880,1066,
AP,Visakhapatnam,Maize,-,2010-11,1049,1207,
AP,Visakhapatnam,Maize,-,2011-12,920,1153,
AP,Visakhapatnam,Mesta,-,2005-06,1175,,
AP,Visakhapatnam,Mesta,-,2006-07,1111,,
AP,Visakhapatnam,Mesta,-,2007-08,960,,
AP,Visakhapatnam,Mesta,-,2008-09,1295,,
AP,Visakhapatnam,Mesta,-,2009-10,,,
AP,Visakhapatnam,Mesta,-,2010-11,2326,,
AP,Visakhapatnam,Mesta,-,2011-12,1560,,
AP,Visakhapatnam,Paddy,-,2004-05,538,559,
AP,Visakhapatnam,Paddy,-,2005-06,702,591,
AP,Visakhapatnam,Paddy,-,2006-07,645,597,
AP,Visakhapatnam,Paddy,-,2007-08,717,672,
AP,Visakhapatnam,Paddy,-,2008-09,1038,850,
AP,Visakhapatnam,Paddy,-,2009-10,1071,960,
AP,Visakhapatnam,Paddy,-,2010-11,1046,901,
